date_in_document,date_indexed,date_matches,inn_in_document,inn_indexed,inn_matches,issuer_in_document,issuer_indexed,message_id,name_matches,status
10.07.2023,26.06.2023,False,7715008441,3327210280,False,"Публичное акционерное общество ""Бескудниковский комбинат строительных материалов""","Акционерное общество ""Владимирглавснаб""",4201061,False,mismatch
11.07.2023,05.07.2023,False,2460066195,2460066195,True,"Публичное акционерное общество ""Федеральная гидрогенерирующая компания - РусГидро""","Публичное акционерное общество ""Федеральная гидрогенерирующая компания - РусГидро""",4201455,True,ok
11.07.2023,19.06.2023,False,7203048385,9701082537,False,"Акционерное общество ""Бизнес пространство Шесть/Девять""","Публичное акционерное общество ""ГЛОБАЛТРАК МЕНЕДЖМЕНТ""",4201608,False,mismatch
18.07.2023,11.07.2023,False,2308026372,7203048385,False,"Акционерное Общество ""Краснодарский завод ""Нефтемаш""","Акционерное общество ""Бизнес пространство Шесть/Девять""",4203188,False,mismatch
27.07.2023,05.06.2023,False,4401050567,6163011391,False,"Публичное акционерное общество ""Костромская сбытовая компания""","Публичное акционерное общество коммерческий банк ""Центр-инвест""",4205914,False,mismatch
01.08.2023,18.07.2023,False,7724053105,2308026372,False,"Акционерное общество ""Экспостроймаш""","Акционерное Общество ""Краснодарский завод ""Нефтемаш""",4207298,False,mismatch
02.08.2023,27.07.2023,False,7810796785,4401050567,False,"Общество с ограниченной ответственностью ""ГСП-Финанс""","Публичное акционерное общество ""Костромская сбытовая компания""",4207660,False,mismatch
07.08.2023,01.08.2023,False,4201000625,7724053105,False,"Открытое акционерное общество ""Анжерский машиностроительный завод""","Акционерное общество ""Экспостроймаш""",4208442,False,mismatch
08.08.2023,28.07.2023,False,5404154492,4201000625,False,"Новосибирский социальный коммерческий банк ""Левобережный"" (публичное акционерное общество)","Открытое акционерное общество ""Анжерский машиностроительный завод""",4208801,False,mismatch
15.08.2023,07.08.2023,False,6320004630,5404154492,False,"Публичное акционерное общество ""Азотреммаш""","Новосибирский социальный коммерческий банк ""Левобережный"" (публичное акционерное общество)",4210685,False,mismatch
15.08.2023,15.06.2023,False,5256003955,2618003921,False,"Публичное акционерное общество ""ГОТХ""","Публичное акционерное общество ""Винсадское""",4210816,False,mismatch
18.08.2023,14.08.2023,False,1021050068,5256003955,False,"Публичное акционерное общество ""Шуялес""","Публичное акционерное общество ""ГОТХ""",4211699,False,mismatch
22.08.2023,18.08.2023,False,6608003052,1021050068,False,Публичное  акционерное общество Банк Синара,"Публичное акционерное общество ""Шуялес""",4212513,False,mismatch
23.08.2023,10.07.2023,False,9201505791,7715008441,False,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СЕВАСТОПОЛЬСКИЙ ЗАВОД ""СПЕКТР"", Публичное акционерное общество ""Севастопольский завод ""Спектр"".","Публичное акционерное общество ""Бескудниковский комбинат строительных материалов""",4212915,False,mismatch
23.08.2023,10.07.2023,False,1660004878,2460066195,False,"Акционерное общество ""Казанский завод компрессорного машиностроения""","Публичное акционерное общество ""Федеральная гидрогенерирующая компания - РусГидро""",4213169,False,mismatch
25.08.2023,23.08.2023,False,7801098840,1660004878,False,"Акционерное общество ""Прибой-Инвест""","Акционерное общество ""Казанский завод компрессорного машиностроения""",4213864,False,mismatch
29.08.2023,23.08.2023,False,7453006148,9201505791,False,"Публичное акционерное общество ""Челябинский часовой завод ""Молния""","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СЕВАСТОПОЛЬСКИЙ ЗАВОД ""СПЕКТР"", Публичное акционерное общество ""Севастопольский завод ""Спектр"".",4214327,False,mismatch
05.09.2023,29.08.2023,False,7450003445,7453006148,False,"Публичное акционерное Общество ""Челябинский машиностроительный завод автомобильных прицепов ""Уралавтоприцеп""","Публичное акционерное общество ""Челябинский часовой завод ""Молния""",4216366,False,mismatch
05.09.2023,14.08.2023,False,2325006880,6320004630,False,"Публичное акционерное общество ""Хадыженский машиностроительный завод""","Публичное акционерное общество ""Азотреммаш""",4216446,False,mismatch
08.09.2023,25.08.2023,False,2460066195,7801098840,False,"Публичное акционерное общество ""Федеральная гидрогенерирующая компания - РусГидро""","Акционерное общество ""Прибой-Инвест""",4217360,False,mismatch
12.09.2023,21.08.2023,False,7708009405,6608003052,False,"Публичное акционерное общество ""Центротранстехмонтаж""",Публичное акционерное общество Банк Синара,4218181,False,mismatch
13.09.2023,02.08.2023,False,4401050567,7810796785,False,"Публичное акционерное общество ""Костромская сбытовая компания""","Общество с ограниченной ответственностью ""ГСП-Финанс""",4218338,False,mismatch
18.09.2023,04.09.2023,False,5030029038,7450003445,False,"Акционерное общество ""Кузнецовский комбинат""","Публичное акционерное Общество ""Челябинский машиностроительный завод автомобильных прицепов ""Уралавтоприцеп""",4219524,False,mismatch
18.09.2023,08.09.2023,False,6315376946,2460066195,False,"Публичное акционерное общество ""Т Плюс""","Публичное акционерное общество ""Федеральная гидрогенерирующая компания - РусГидро""",4219584,False,mismatch
20.09.2023,18.09.2023,False,4205001098,6315376946,False,"Публичное акционерное общество ""ЧИФ-КУЗБАСС""","Публичное акционерное общество ""Т Плюс""",4220155,False,mismatch
20.09.2023,19.09.2023,False,1660004878,4205001098,False,"Акционерное общество ""Казанский завод компрессорного машиностроения""","Публичное акционерное общество ""ЧИФ-КУЗБАСС""",4220270,False,mismatch
21.09.2023,05.09.2023,False,2920000414,2325006880,False,"Публичное акционерное общество ""Северо-Онежский бокситовый рудник""","Публичное акционерное общество ""Хадыженский машиностроительный завод""",4220409,False,mismatch
22.09.2023,11.09.2023,False,5507003657,7708009405,False,"Публичное акционерное общество проектно-промышленно-строительно-ремонтное объединение ""Омскагропромдорстрой""","Публичное акционерное общество ""Центротранстехмонтаж""",4220857,False,mismatch
22.09.2023,22.09.2023,True,9201011320,5507003657,False,"Публичное акционерное общество ""Севастопольское автотранспортное предприятие 14330""","Публичное акционерное общество проектно-промышленно-строительно-ремонтное объединение ""Омскагропромдорстрой""",4220920,False,mismatch
25.09.2023,20.09.2023,False,6704000505,1660004878,False,"Публичное акционерное общество ""Дорогобуж""","Акционерное общество ""Казанский завод компрессорного машиностроения""",4221290,False,mismatch
26.09.2023,18.09.2023,False,2349006287,5030029038,False,"Публичное акционерное общество ""Славянский кирпич""","Акционерное общество ""Кузнецовский комбинат""",4221581,False,mismatch
26.09.2023,20.09.2023,False,7717022530,2920000414,False,"Акционерное общество ""Институт по проектированию предприятий машиностроения и приборостроения""","Публичное акционерное общество ""Северо-Онежский бокситовый рудник""",4221689,False,mismatch
26.09.2023,13.09.2023,False,2353016432,4401050567,False,"Публичное акционерное общество ""АФ ""Степь""","Публичное акционерное общество ""Костромская сбытовая компания""",4221841,False,mismatch
28.09.2023,25.09.2023,False,7704028125,6704000505,False,"Публичное акционерное общество ""Газпром автоматизация""","Публичное акционерное общество ""Дорогобуж""",4222555,False,mismatch
29.09.2023,27.09.2023,False,2460066195,7704028125,False,"Публичное акционерное общество ""Федеральная гидрогенерирующая компания - РусГидро""","Публичное акционерное общество ""Газпром автоматизация""",4222905,False,mismatch
02.10.2023,29.09.2023,False,7730183529,2460066195,False,"Публичное акционерное общество ""Группа компаний коммунальной сферы""","Публичное акционерное общество ""Федеральная гидрогенерирующая компания - РусГидро""",4223411,False,mismatch
03.10.2023,29.09.2023,False,4401050567,7730183529,False,"Публичное акционерное общество ""Костромская сбытовая компания""","Публичное акционерное общество ""Группа компаний коммунальной сферы""",4223812,False,mismatch
05.10.2023,25.09.2023,False,7729355029,7717022530,False,"Публичное акционерное общество ""Детский мир""","Акционерное общество ""Институт по проектированию предприятий машиностроения и приборостроения""",4224438,False,mismatch
05.10.2023,26.09.2023,False,7713006449,2353016432,False,"Акционерное общество ""Радиотехнический институт имени академика А.Л. Минца""","Публичное акционерное общество ""АФ ""Степь""",4224657,False,mismatch
